GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2017,2017,2017,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,84000.0,84000 [62300-105000],62300.0,105000.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,10300.0,10300 [6850-14000],6850.0,14000.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2006,2006,2006,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,33400.0,33400 [30000-36000],30000.0,36000.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,147000.0,147000 [128000-166000],128000.0,166000.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2017,2017,2017,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,25.4,25.4 [18.9-31.8],18.9,31.8
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2014,2014,2014,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,81300.0,81300 [73000-88300],73000.0,88300.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2003,2003,2003,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,76900.0,76900 [61400-92600],61400.0,92600.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2004,2004,2004,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,64500.0,64500 [57500-70600],57500.0,70600.0
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2018,2018,2018,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,25.8,25.8 [21.8-28.7],21.8,28.7
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-birth-rate-%28per-1000-women-aged-15-19-years%29,2014,2014,2014,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,0.0,0,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2005,2005,2005,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,35.6,35.6 [28.2-41.6],28.2,41.6
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2015,2015,2015,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,28.0,28.0 [20.9-34.5],20.9,34.5
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,137500.424,137500 [118535-156158],118535.0,156158.0
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-birth-rate-%28per-1000-women-aged-15-19-years%29,2001,2001,2001,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,3.57,3.6,,
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,52.8,52.8 [45.4-60.1],45.4,60.1
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-birth-rate-%28per-1000-women-aged-15-19-years%29,2006,2006,2006,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,45.2,45.2,,
HEMOGLOBINLEVEL_REPRODUCTIVEAGE_MEAN,Mean hemoglobin level of women of reproductive age (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-women-of-reproductive-age-%28aged-15-49-years%29,2006,2006,2006,SEAR,South-East Asia,IND,India,,,,116.0,116 [113-119],113.0,119.0
HEMOGLOBINLEVEL_REPRODUCTIVEAGE_MEAN,Mean hemoglobin level of women of reproductive age (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-women-of-reproductive-age-%28aged-15-49-years%29,2009,2009,2009,SEAR,South-East Asia,IND,India,,,,116.0,116 [114-119],114.0,119.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,52.6,52.6 [45.5-59.7],45.5,59.7
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,138000.0,138000 [119000-156000],119000.0,156000.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2013,2013,2013,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,75700.0,75700 [67400-82700],67400.0,82700.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2010,2010,2010,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,167466.426,167466 [142940-191745],142940.0,191745.0
HEMOGLOBINLEVEL_PREGNANT_MEAN,Mean hemoglobin level of pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-pregnant-women-%28aged-15-49-years%29,2012,2012,2012,SEAR,South-East Asia,IND,India,,,,108.0,108 [107-110],107.0,110.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2010,2010,2010,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,26.6,26.6 [20.5-32.8],20.5,32.8
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,53.0,53.0 [43.7-61.6],43.7,61.6
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2000,2000,2000,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,69.5,69.5 [61.9-75.3],61.9,75.3
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2003,2003,2003,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,9421.648,9422 [8664-9992],8664.0,9992.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2009,2009,2009,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,23.6,23.6 [20.8-26.0],20.8,26.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2014,2014,2014,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,2.7,2.7 [1.8-3.8],1.8,3.8
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2017,2017,2017,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,1690.0,1690 [938-2680],938.0,2680.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2001,2001,2001,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,22.2,22.2 [19.8-24.4],19.8,24.4
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,4200.0,4200 [3790-4560],3790.0,4560.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,75400.0,75400 [60400-90900],60400.0,90900.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2003,2003,2003,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,570.0,570 [431-715],431.0,715.0
WHS4_154,Antenatal care coverage - at least four visits (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/antenatal-care-coverage-at-least-four-visits,2016,2010,2016,SEAR,South-East Asia,IND,India,,,,51.2,51.2,,
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2016,2016,2016,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,7708.266,7708 [7023-8239],7023.0,8239.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2014,2014,2014,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,53.0,53.0 [45.5-60.2],45.5,60.2
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2018,2018,2018,SEAR,South-East Asia,IND,India,,,,108.0,108 [104-111],104.0,111.0
HEMOGLOBINLEVEL_PREGNANT_MEAN,Mean hemoglobin level of pregnant women (aged 15-49 years),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-pregnant-women-%28aged-15-49-years%29,2003,2003,2003,SEAR,South-East Asia,IND,India,,,,107.0,107 [106-109],106.0,109.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,25.4,25.4 [17.7-32.7],17.7,32.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2004,2004,2004,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,3.8,3.8 [2.6-5.0],2.6,5.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,54.0,54.0 [46.1-61.7],46.1,61.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2015,2015,2015,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,52.7,52.7 [45.6-59.5],45.6,59.5
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2009,2009,2009,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,465.0,465 [330-597],330.0,597.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2006,2006,2006,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,149526.915,149527 [127565-170440],127565.0,170440.0
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2013,2013,2013,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,53.0,53.0 [45.6-60.2],45.6,60.2
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2006,2006,2006,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,3.6,3.6 [2.5-4.9],2.5,4.9
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2008,2008,2008,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,82000.0,82000 [63400-100000],63400.0,100000.0
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2006,2006,2006,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,150000.0,150000 [128000-170000],128000.0,170000.0
MDG_0000000003,Adolescent birth rate (per 1000 women),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/adolescent-birth-rate-%28per-1000-women-aged-15-19-years%29,2002,2002,2002,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,47.0,47,,
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,53.4,53.4 [39.8-65.4],39.8,65.4
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2001,2001,2001,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,134605.149,134605 [115244-152826],115244.0,152826.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2000,2000,2000,SEAR,South-East Asia,IND,India,SEX,SEX_FMLE,Female,9544.086,9544 [8776-10166],8776.0,10166.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2005,2005,2005,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,54.2,54.2 [46.3-61.7],46.3,61.7
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2013,2013,2013,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,26.0,26.0 [20.0-32.1],20.0,32.1
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2005,2005,2005,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_TOTAL,Total,54.2,54.2 [46.4-61.3],46.4,61.3
HEMOGLOBINLEVEL_CHILDREN_MEAN,Mean hemoglobin level of children aged 6-59 months,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mean-hemoglobin-level-of-children-aged-6-59-months,2019,2019,2019,SEAR,South-East Asia,IND,India,,,,108.0,108 [104-112],104.0,112.0
NUTRITION_ANAEMIA_NONPREGNANT_PREV,Prevalence of anaemia in non-pregnant women (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-prevalence-%28-%29,2003,2003,2003,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MILD,Mild,22.5,22.5 [20.0-24.7],20.0,24.7
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2010,2010,2010,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_SEVERE,Severe,3.2,3.2 [2.1-4.3],2.1,4.3
NUTRITION_ANAEMIA_NONPREGNANT_NUM,Number of non-pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-non-pregnant-women-number-%28in-thousands%29,2019,2019,2019,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,86400.0,86400 [59400-112000],59400.0,112000.0
NUTRITION_ANAEMIA_PREGNANT_NUM,Number of pregnant women (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-pregnant-women-number-%28in-thousands%29,2017,2017,2017,SEAR,South-East Asia,IND,India,SEVERITY,SEVERITY_MODERATE,Moderate,3500.0,3500 [3100-3900],3100.0,3900.0
